Current_J0,Temperature_T0,Current_J1,Temperature_J1,Current_J2,Temperature_J2,Current_J3,Temperature_J3,Current_J4,Temperature_J4,Current_J5,Temperature_J5,Speed_J0,Speed_J1,Speed_J2,Speed_J3,Speed_J4,Speed_J5,Tool Current,Cycle,Robot Protective Stop,Grip Lost,Time of Day
-0.161906525492668,27.875,-1.92220163345336,29.4375,-1.39989161491394,29.5,-0.582863390445709,32.25,-0.0004233900690451,32.4375,0.143993318080902,32.125,0.0,0.0,4.62662574136629e-05,0.0,0.0,0.0,0.083918809890747,1.0,1.0,0,29861.0
-0.132234692573547,27.875,-2.05655264854431,29.4375,-1.35330116748809,29.5,-0.586860656738281,32.25,-0.040784765034914,32.375,0.110979378223419,32.125,-1.40129846432481e-45,3.8697937215781395e-11,0.0,0.0,0.0,0.0,0.0966494679450988,1.0,1.0,0,29862.0
-0.13334435224533,27.875,-2.10252428054809,29.4375,-1.3349050283432,29.5,-0.570557653903961,32.25,-0.0234022699296474,32.375,0.0756751149892807,32.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0851057171821594,1.0,1.0,0,29863.0
-0.1329777687788,27.9375,-2.09583115577697,29.4375,-1.33627772331237,29.5,-0.573531746864318,32.25,-0.036635223776102,32.4375,0.0947169810533523,32.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0908775925636291,1.0,1.0,0,29865.0
-0.148091956973075,27.9375,-2.08482122421264,29.4375,-1.33377957344055,29.5,-0.569730162620544,32.25,-0.0231773518025875,32.4375,0.0621560811996459,32.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0875657200813293,1.0,0.0,0,29866.0
-0.13397204875946,27.9375,-2.08642959594726,29.4375,-1.34616768360137,29.5,-0.576570391654968,32.3125,-0.0422876328229904,32.4375,0.0635061860084533,32.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.083918809890747,1.0,0.0,0,29867.0
-0.132555454969406,27.9375,-2.08828687667846,29.5,-1.32986235618591,29.5,-0.579483449459075,32.3125,-0.053200326859951,32.4375,0.0985790565609932,32.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0826457738876342,1.0,0.0,0,29868.0
-0.13732573390007,27.9375,-2.08002924919128,29.4375,-1.33481466770172,29.5,-0.573686003684997,32.3125,-0.0298852082341909,32.5,0.0753889828920364,32.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0845122933387756,1.0,0.0,0,29869.0
-0.14347830414772,27.9375,-2.07472729682922,29.5,-1.33399891853332,29.5,-0.562747836112976,32.3125,-0.0162519477307796,32.4375,0.0739454180002212,32.1875,0.0,0.0,0.0,2.83168606074468e-06,0.0,0.0,0.0864649415016174,1.0,0.0,0,29870.0
-0.138683781027793,27.9375,-2.07731986045837,29.5,-1.33248901367187,29.5,-0.524802207946777,32.25,-0.0023555886000394,32.4375,0.0819147452712059,32.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0863787531852722,1.0,0.0,0,29871.0
-0.0944297686219215,27.9375,-1.93108677864074,29.5,-1.40364456176757,29.5625,-0.544737815856933,32.3125,0.0811936855316162,32.5,0.0467309728264808,32.25,2.20284118591861e-41,0.0014367601834237,1.14106767648717e-24,0.0013328144559636,-6.48842833470553e-05,-0.0004988055443391,0.0826457738876342,1.0,1.0,0,29872.0
-0.0643498301506042,27.9375,-1.82972979545593,29.4375,-1.46646857261657,29.5625,-0.50596135854721,32.3125,0.0559080988168716,32.5,0.162888258695602,32.25,0.0,0.0,0.0,0.0,1.60058145961884e-21,0.0,0.088331401348114,1.0,1.0,0,29873.0
-0.0837619975209236,27.9375,-1.9551842212677,29.5,-1.45539057254791,29.5625,-0.513757705688476,32.3125,0.0688748359680175,32.5,0.118648722767829,32.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0915572047233581,1.0,1.0,0,29874.0
-0.0692683756351471,27.9375,-2.00687599182128,29.5,-1.43714499473571,29.5625,-0.510059177875518,32.3125,0.0387010388076305,32.5,0.0908213555812835,32.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0878241062164306,1.0,0.0,0,29875.0
0.11604780703783,27.9375,-1.64106082916259,29.5,-0.927237153053283,29.5625,-0.853869795799255,32.3125,0.115647718310356,32.5,-0.202345103025436,32.25,0.0415669791400432,0.0006974501884542,0.0005012252368032,-0.0969281643629074,-0.0171633157879114,0.0553449131548404,0.0896044969558715,1.0,0.0,0,29876.0
-0.122064352035522,27.9375,-1.48049283027648,29.5,-0.814090013504028,29.625,-0.841177701950073,32.3125,-0.158142611384391,32.5,-0.268138796091079,32.25,0.123835705220699,-0.003675636369735,-0.0005872991750948,-0.211214005947113,-0.0469642095267772,0.0497147664427757,0.083239197731018,1.0,0.0,0,29877.0
-0.16007424890995,27.9375,-2.64363360404968,29.4375,-0.86875295639038,29.625,-0.785635709762573,32.3125,-0.0729947090148925,32.5,-0.0773100554943084,32.25,-5.49384385521989e-05,0.0,0.0,0.0,0.0,0.0,0.0896906852722168,1.0,0.0,0,29878.0
-0.206516861915588,27.9375,-2.28288698196411,29.5,-0.874809741973877,29.625,-0.317607104778289,32.3125,0.0929892137646675,32.5625,0.165991067886352,32.25,-0.18722128868103,0.0012718423968181,-0.008958475664258,0.165748432278633,0.0063368496485054,0.014060971327126,0.083239197731018,1.0,0.0,0,29879.0
-0.200057581067085,27.9375,-2.63061571121215,29.5,-0.977144598960876,29.625,-0.440253347158432,32.3125,0.0408623367547988,32.5,0.0849450528621673,32.25,0.0,0.0,0.0,6.768271582688859e-43,0.0,0.0,0.082559585571289,1.0,0.0,0,29880.0
-0.113190472126007,27.9375,-2.40566706657409,29.5,-1.08292090892791,29.625,-0.462624549865722,32.3125,0.0454576797783374,32.5625,0.0261739045381546,32.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0902841091156005,2.0,0.0,0,29881.0
0.121461421251297,28.0,-1.97034299373626,29.5,-1.41351401805877,29.625,-0.819194197654724,32.3125,-0.110597245395183,32.5,-0.183322548866271,32.25,0.125178322196006,-0.0001768387446645,1.46505497298799e-15,-0.0599471405148506,-0.0030344105325639,-0.0714060291647911,0.0845122933387756,2.0,0.0,0,29882.0
-0.369926184415817,27.9375,-3.15593338012695,29.5,-1.07871663570404,29.625,-0.187145754694938,32.3125,-0.19995978474617,32.5625,0.259854078292846,32.3125,-0.388987481594085,-0.0667332857847213,-0.0479488261044025,0.433828979730606,0.112456880509853,0.0056370962411165,0.0908775925636291,2.0,0.0,0,29883.0
-0.616048991680145,27.9375,-1.66649949550628,29.5,-1.62232708930969,29.625,0.0214002393186092,32.375,0.158433273434638,32.5625,0.0306097939610481,32.3125,0.101344466209411,0.135760828852653,-0.0479488261044025,0.374418556690216,0.0,-0.493793964385986,0.0769600868225097,2.0,0.0,0,29884.0
0.317540436983108,28.0,-2.72296166419982,29.5,-0.734569191932678,29.625,-0.869797945022583,32.3125,-0.240036234259605,32.5625,0.171397775411605,32.3125,-0.0126405013725161,-0.0362355969846248,0.0300115067511796,-0.541323363780975,0.0271037593483924,0.554572165012359,0.083239197731018,2.0,0.0,1,29885.0
0.399679094552993,27.9375,-1.64369809627532,29.5,-0.669086575508117,29.625,-0.863215923309326,32.375,-0.169384211301803,32.5625,0.172667145729064,32.3125,0.0707279294729232,-0.015849458053708,0.0166801195591688,-0.143898278474807,0.005978443659842,0.076845683157444,0.0837464928627014,2.0,0.0,1,29886.0
0.109332635998725,27.9375,-1.56732714176177,29.5,-0.823336064815521,29.625,-0.636921405792236,32.375,0.0002326655667275,32.5625,0.0701948925852775,32.3125,0.0,0.0,0.0,-7.35974773484135e-20,0.0,0.0,0.18695044517517,2.0,0.0,0,29887.0
0.0588304884731769,27.9375,-1.70833575725555,29.5625,-0.788180530071258,29.625,-0.653798282146453,32.375,-0.0191854406148195,32.5625,0.0652872547507286,32.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0845122933387756,2.0,0.0,0,29888.0
0.0604330822825431,28.0,-1.79418063163757,29.5625,-0.786771893501281,29.625,-0.646631896495819,32.375,-0.0405640117824077,32.5625,0.0470582582056522,32.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0795062184333801,2.0,0.0,0,29889.0
0.0548250153660774,28.0,-1.84794414043426,29.5625,-0.831333518028259,29.625,-0.583989739418029,32.375,-0.0302779376506805,32.625,0.0318334065377712,32.3125,0.0,0.0,0.0,-1.07945939007454e-26,0.0,0.0,0.0851057171821594,2.0,0.0,0,29890.0
-0.0387663953006267,28.0,-2.38830041885375,29.5625,-1.2425742149353,29.6875,-0.414694279432296,32.375,-0.0365152768790721,32.625,0.0050073829479515,32.3125,-0.0102315582334995,0.0,-0.0012663957895711,0.0221621729433536,0.0,-0.0126172034069895,0.0856992006301879,2.0,0.0,0,29891.0
-0.39385849237442,28.0,-2.65763306617736,29.5625,-1.85051655769348,29.6875,-0.0923166722059249,32.375,0.157761722803115,32.625,-0.167302548885345,32.375,-0.136901348829269,0.0119877066463232,-0.0376811884343624,0.651856958866119,-0.02617640607059,-0.511525392532348,0.0882453322410583,2.0,0.0,0,29892.0
-0.209170222282409,28.0,-1.82730317115783,29.5,-1.72445201873779,29.625,-0.31721144914627,32.375,0.162849679589271,32.625,-0.142983496189117,32.375,0.0644828081130981,0.00075351272244,-0.0029394605662673,0.195657163858413,-0.0057168286293745,-0.263059437274932,0.0812864899635315,2.0,0.0,0,29893.0
0.984270930290222,28.0,-1.14850914478302,29.5625,-0.39270469546318,29.625,-0.617329537868499,32.4375,-0.382666200399398,32.625,-0.210291981697082,32.375,0.0468830950558185,-0.0221848282963037,-0.0243371650576591,-0.230528727173805,-0.0320595949888229,0.132148578763008,0.083325445652008,2.0,0.0,0,29894.0
-0.299174487590789,28.0,-2.26695203781127,29.5625,-1.31233656406402,29.6875,-0.297570049762725,32.4375,-0.342675924301147,32.625,0.233138799667358,32.375,-0.188076078891754,-0.0442189052700996,-0.0343958958983421,0.433072239160537,0.0790609344840049,-0.20946916937828,0.082559585571289,2.0,0.0,0,29895.0
-0.29578560590744,28.0,-2.03156280517578,29.5,-1.6306847333908,29.625,-0.402876079082489,32.375,0.106799945235252,32.625,0.0387084484100341,32.375,0.0,-0.0098079219460487,0.0070993243716657,0.0001760399900376,5.83606539179095e-27,-0.0007569514564238,0.0812004208564758,2.0,0.0,0,29896.0
0.202262610197067,28.0,-2.51068449020385,29.5625,-0.247334733605384,29.625,-1.03103029727935,32.4375,-0.139639556407928,32.625,0.214470654726028,32.375,-0.188545674085617,-0.0586910732090473,0.0592433325946331,-0.986024975776672,0.0468090549111366,-0.0007569514564238,0.0813726782798767,2.0,0.0,0,29897.0
-0.0928742364048957,28.0,-1.69376254081726,29.5625,-0.820012807846069,29.6875,-0.643888413906097,32.4375,-0.123012714087963,32.625,0.0996728986501693,32.375,0.0,-0.0001668597979005,-7.19898962415754e-05,1.2484922893698398e-22,6.67242971985615e-09,2.30521418416174e-05,0.0870583653450012,2.0,0.0,0,29898.0
-0.0944531038403511,28.0,-1.60027205944061,29.5625,-0.75484025478363,29.625,-0.667159497737884,32.4375,-0.0996377915143966,32.625,0.0002950993366539,32.375,0.0,0.0,0.0,0.0,0.0,0.0,0.168534159660339,2.0,0.0,1,29899.0
-0.0616091713309288,28.0,-1.67993259429931,29.5625,-0.769278764724731,29.6875,-0.672144711017608,32.4375,-0.0913779139518737,32.625,-0.0028220801614224,32.4375,0.0,0.0,0.0,0.0,-7.69789298392195e-41,0.0,0.0801857709884643,2.0,0.0,1,29900.0
-0.0723965764045715,28.0,-1.71337354183197,29.5625,-0.798495292663574,29.6875,-0.661113083362579,32.4375,-0.079485073685646,32.625,0.0108600882813334,32.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.088331401348114,2.0,0.0,1,29901.0
-0.0896470695734024,28.0,-1.74068629741668,29.625,-0.793158411979675,29.6875,-0.669852614402771,32.4375,-0.0890309140086174,32.625,0.0081656528636813,32.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0769601464271545,2.0,0.0,1,29902.0
-0.0907843634486198,28.0625,-1.76758551597595,29.625,-0.807277143001556,29.6875,-0.674916744232177,32.4375,-0.0943236798048019,32.6875,0.0367334149777889,32.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0870583653450012,2.0,0.0,1,29903.0
-0.0872426331043243,28.0,-1.74892783164978,29.625,-0.807669520378112,29.6875,-0.642491102218627,32.4375,-0.0893671214580535,32.6875,0.0178032927215099,32.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0806930661201477,2.0,0.0,1,29904.0
-0.0846809074282646,28.0,-1.76326692104339,29.625,-0.829810976982116,29.6875,-0.649054765701294,32.4375,-0.0731123387813568,32.6875,0.0005492204800248,32.375,0.0,0.0,0.0,0.0,0.0,2.20752614284738e-22,0.0812864899635315,2.0,0.0,1,29905.0
-0.0727502405643463,28.0625,-1.76740729808807,29.625,-0.851390242576599,29.6875,-0.659963905811309,32.4375,-0.0594755038619041,32.6875,-0.0060505005531013,32.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.097750186920166,2.0,0.0,1,29906.0
-0.0521153844892978,28.0,-1.75765633583068,29.625,-0.842248082160949,29.6875,-0.659354329109191,32.5,-0.0417323559522628,32.6875,-0.0002783879172056,32.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0920644998550415,2.0,0.0,1,29907.0
-0.0585228130221366,28.0625,-1.74109208583831,29.625,-0.841567575931549,29.6875,-0.651842951774597,32.5,-0.0651280432939529,32.6875,0.024980328977108,32.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0857853293418884,2.0,0.0,1,29908.0
-0.0699231028556823,28.0625,-1.73951482772827,29.625,-0.840278029441833,29.6875,-0.659410893917083,32.5,-0.0729811489582061,32.6875,0.0197497345507144,32.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0789126753807067,2.0,0.0,1,29909.0
-0.0558233484625816,28.0625,-1.75080716609954,29.625,-0.845701813697814,29.75,-0.666786074638366,32.5,-0.0522804111242294,32.6875,0.0406697243452072,32.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0806930661201477,2.0,0.0,1,29910.0
-0.0886696577072143,28.0625,-1.77493166923522,29.625,-0.845317482948303,29.6875,-0.666264653205871,32.5,-0.059106707572937,32.6875,0.0105510605499148,32.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0845122933387756,2.0,0.0,1,29911.0
-0.0622999817132949,28.0625,-1.75487995147705,29.625,-0.849886059761047,29.6875,-0.644469082355499,32.5,-0.0589805208146572,32.75,0.0436041690409183,32.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0794200301170349,2.0,0.0,1,29912.0
-0.0341045334935188,28.0625,-1.73538172245025,29.625,-0.855064868927002,29.6875,-0.635955929756164,32.5,-0.0785085186362266,32.6875,0.0271147191524505,32.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0789127349853515,2.0,0.0,1,29913.0
-0.0583306103944778,28.0625,-1.73031342029571,29.625,-0.841850399971008,29.75,-0.657072961330413,32.5,-0.0878908932209014,32.6875,0.0240443833172321,32.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0909637212753295,2.0,0.0,1,29914.0
-0.269420832395553,28.0625,-2.9186463356018,29.6875,-1.60113620758056,29.75,-0.1111905798316,32.5,0.114454999566078,32.75,-0.147103801369667,32.4375,-0.343941211700439,0.0045318710617721,-0.0465690717101097,0.640223860740661,-0.0193864293396472,-0.298612773418426,0.088331401348114,2.0,0.0,1,29915.0
0.181920975446701,28.0625,-2.24148392677307,29.6875,-0.733092665672302,29.75,-0.697777986526489,32.5625,0.147876247763633,32.75,-0.127601325511932,32.4375,-0.0001454420998925,0.0068066739477217,-0.0465690717101097,-0.569429576396942,-0.000153472967213,0.630541443824768,0.0782331824302673,2.0,0.0,1,29916.0
0.0190070010721683,28.0625,-1.64711070060729,29.6875,-0.827207326889038,29.75,-0.821330666542053,32.5,-0.106177523732185,32.6875,-0.235955566167831,32.5,0.115547016263008,-0.0087501462548971,0.0001489662390667,-0.33710703253746,-0.0712716653943061,0.191301017999649,0.0864649415016174,2.0,0.0,1,29917.0
-0.17477998137474,28.0625,-2.19883346557617,29.625,-0.833647608757019,29.75,-0.745180964469909,32.5,-0.147526428103446,32.75,-0.185865372419357,32.5,-0.0003737317747436,-0.0005637083668261,-6.05353052378632e-05,-0.0006177472532726,-0.0029948952142149,0.0004679707344621,0.305517375469207,2.0,0.0,0,29918.0
-0.168979108333587,28.0625,-2.73541021347045,29.6875,-0.665320634841919,29.75,-0.317651003599166,32.5,0.0426414795219898,32.75,0.135376527905464,32.5,-0.245744004845619,0.0008213407709263,-0.0072157536633312,0.130222558975219,0.0092183360829949,0.110960073769092,0.0882453322410583,2.0,0.0,0,29919.0
-0.184617087244987,28.0625,-2.79417967796325,29.625,-0.908215284347534,29.8125,-0.521193504333496,32.5625,0.0446735098958015,32.75,0.112032398581504,32.5,-0.0008577627595514,0.0,-0.0005635495763272,3.50969385181088e-05,0.0001052261359291,0.0008213442051783,0.09265798330307,2.0,0.0,0,29920.0
-0.107610493898391,28.0625,-2.31570553779602,29.6875,-0.977522611618042,29.75,-0.461960971355438,32.5625,0.0425918325781822,32.8125,0.0508390516042709,32.5,7.018562434794171e-15,0.0,0.0,0.0,0.0,0.0,0.0762804746627807,2.0,0.0,0,29921.0
-0.0745068341493606,28.0625,-2.23367547988891,29.6875,-1.02716040611267,29.75,-0.539867341518402,32.5,-0.0573377385735511,32.75,0.0370840206742286,32.5,0.0,-5.17644330102484e-05,0.0,-7.07337458152324e-05,0.0,-1.30584876387729e-05,0.0851056575775146,2.0,0.0,0,29922.0
-0.0714575424790382,28.0625,-2.24575757980346,29.6875,-1.06047928333282,29.75,-0.568902492523193,32.5625,-0.0708932876586914,32.8125,0.0517227053642272,32.5,0.0,0.0,0.0,-4.07497609558049e-05,0.0,0.0,0.0865510106086731,2.0,0.0,0,29923.0
-0.0665023848414421,28.0625,-2.23488998413085,29.6875,-1.09057784080505,29.75,-0.573595881462097,32.5625,-0.0355202294886112,32.8125,0.041904017329216,32.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0909637808799743,2.0,0.0,0,29924.0
-0.048866007477045,28.0625,-2.23874974250793,29.6875,-1.09919571876525,29.75,-0.575854182243347,32.5625,-0.015717601403594,32.75,0.0441759936511516,32.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.083918809890747,2.0,0.0,0,29925.0
-0.215329676866531,28.125,-2.73087739944458,29.6875,-0.896188020706176,29.75,-0.437372654676437,32.5625,0.0180782824754714,32.8125,0.0802757814526557,32.5,-0.0001174117787741,0.0,-5.348922152066e-37,0.0001837121235439,0.0,0.0002172692620661,0.0864649415016174,2.0,0.0,0,29926.0
-0.104045733809471,28.0625,-2.38446044921875,29.6875,-0.990575850009918,29.75,-0.438011884689331,32.625,0.0212332848459482,32.8125,0.0639469921588897,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0863786935806274,3.0,0.0,0,29927.0
0.406551390886306,28.125,-1.50233030319213,29.6875,-1.64586818218231,29.75,-1.01877844333648,32.5625,-0.147847741842269,32.8125,-0.170239478349685,32.5625,0.0,-0.0095730926841497,0.0161125753074884,-0.537857353687286,-0.0259714573621749,-0.159501299262046,0.0864649415016174,3.0,0.0,0,29928.0
0.283754348754882,28.125,-2.56167984008789,29.6875,-1.16652560234069,29.75,-0.651954233646392,32.5625,-0.511375844478607,32.8125,-0.090586632490158,32.5625,-0.0011864806292578,-0.0015991780674085,-0.0001957213535206,-0.0033885918091982,-3.2802933702669105e-09,-0.0032095136120915,0.190769612789154,3.0,0.0,0,29929.0
0.283754348754882,28.0625,-3.31789755821228,29.6875,-2.17683219909667,29.75,-0.123081251978874,32.625,1.01807856559753,32.8125,-0.0342817083001136,32.5625,0.0083072893321514,-0.110685348510742,-0.468730628490448,0.0573602281510829,0.0021922474261373,-0.105783700942993,0.0813726782798767,3.0,0.0,0,29930.0
-0.995547771453857,28.125,-3.31789755821228,29.6875,-1.78059697151184,29.75,-1.38782274723052,32.625,1.64927291870117,32.8125,0.124630123376846,32.5625,-0.0473327822983264,0.0172862857580184,0.0564730130136013,-0.240516617894172,0.0111791295930743,0.244395270943641,0.0921506285667419,3.0,0.0,0,29931.0
0.0271279588341712,28.125,-2.56641864776611,29.6875,-1.47749209403991,29.8125,-1.84092593193054,32.625,0.253850281238555,32.8125,0.221971750259399,32.5625,0.155819594860076,-0.0740367025136947,0.0591798052191734,-0.454111784696579,0.024162920191884,0.348251581192016,0.0851057171821594,3.0,0.0,0,29932.0
-0.0315117947757244,28.125,-2.29582738876342,29.6875,-0.892196416854858,29.8125,-0.592267036437988,32.625,0.0434130541980266,32.8125,0.0775031670928001,32.5625,-0.0311399269849061,0.0001347343204542,0.001888878410682,-0.0289437361061573,-6.562864214885519e-18,-0.0214480217546224,0.185763597488403,3.0,0.0,0,29933.0
0.119485571980476,28.125,-1.67625713348388,29.6875,-1.01391375064849,29.8125,-0.355197638273239,32.625,-0.032870914787054,32.8125,-0.0263571999967098,32.625,0.0,9.82841585894789e-10,0.0,0.0002122236473951,0.0,3.83305996365379e-05,0.0870583653450012,3.0,0.0,0,29934.0
0.0907590016722679,28.125,-1.83183550834655,29.6875,-0.958389401435852,29.75,-0.351816624402999,32.625,-0.0410636439919471,32.875,-0.0113621056079864,32.625,0.0,0.0,0.0,2.3506047193619097e-28,0.0,0.0,0.0863787531852722,3.0,0.0,0,29935.0
