Current_J0,Temperature_T0,Current_J1,Temperature_J1,Current_J2,Temperature_J2,Current_J3,Temperature_J3,Current_J4,Temperature_J4,Current_J5,Temperature_J5,Speed_J0,Speed_J1,Speed_J2,Speed_J3,Speed_J4,Speed_J5,Tool Current,Robot Protective Stop,Grip Lost,Time Phase,Cycle Time,Average Temperature,Gradient Temperature,Speed_Direction_J0,Current_Direction_J0,Speed_Direction_J1,Current_Direction_J1,Speed_Direction_J2,Current_Direction_J2,Speed_Direction_J3,Current_Direction_J3,Speed_Direction_J4,Current_Direction_J4,Speed_Direction_J5,Current_Direction_J5,Load Imbalance
1.01408648490905,27.875,1.87529575824737,29.375,0.549352586269378,29.4375,0.782304286956787,32.1875,0.15929028391838,32.3125,0.0953236371278762,32.125,0.0025590322911739,0.0065590990707278,0.016995683312416,0.579771041870117,0.0,0.642610073089599,0.0788266062736511,0.0,0,2.1708259792201137,39,30.552083333333332,4.4375,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,2.3862065797781944
0.401867747306823,27.875,3.17460227012634,29.375,1.05097723007202,29.5,0.3966792821884149,32.1875,0.114071279764175,32.3125,0.209455430507659,32.0625,0.238060280680656,0.0301450155675411,0.0327993892133235,0.232323542237281,0.0641457885503768,0.0149858091026544,0.093337595462799,0.0,0,2.1708987012722805,39,30.552083333333332,4.4375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,3.4338774632836317
0.888249158859252,27.875,1.72417414188385,29.375,1.74169266223907,29.5,0.0989516675472259,32.1875,0.279280871152877,32.375,0.0436390526592731,32.0625,0.102189674973487,0.145653635263443,0.0327993892133235,0.393293470144271,0.0,0.488444119691848,0.0826457738876342,0.0,0,2.1709714233244473,39,30.5625,4.5,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,2.1332387368173147
0.0488976836204528,27.875,2.02362823486328,29.4375,1.57418835163116,29.4375,0.459635257720947,32.25,0.0923697128891944,32.375,0.0314100719988346,32.125,0.0,0.0,0.0002650612150318,5.33277726747646e-21,4.22552103716286e-32,0.0,0.0831531286239624,0.0,0,2.1710441453766123,39,30.583333333333332,4.5,0.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,2.8257549813506024
0.298313319683074,27.875,1.75552642345428,29.375,0.730017900466919,29.5,0.83985149860382,32.25,0.14594092965126,32.375,0.184525415301322,32.125,0.18175683915615,0.0368991009891033,0.031121889129281,0.401681661605834,0.0160146169364452,0.208911523222923,0.0869722962379455,0.0,0,2.171116867428779,39,30.583333333333332,4.5,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,2.4423582094867444
0.0902507901191711,27.875,1.67521357536315,29.375,0.7911878824234,29.5,0.696012139320373,32.1875,0.124836757779121,32.375,0.0206533409655094,32.125,0.0,0.0,0.0,0.0,0.0,5.77902610530145e-05,0.087651789188385,0.0,0,2.171189589480946,39,30.572916666666668,4.5,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,2.921397908002988
0.0569290667772293,27.875,1.60693621635437,29.4375,0.767417550086975,29.4375,0.652659654617309,32.25,0.17290636897087,32.4375,0.0252373553812503,32.125,0.0,0.0017609876813367,0.0,0.0015206084353849,0.0,0.0,0.172946810722351,0.0,0,2.1712623115331127,39,30.59375,4.5625,0.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,2.891512456497015
0.0755977928638458,27.875,4.540940284729,29.4375,0.767417550086975,29.5,1.12429690361022,32.25,0.0081495521590113,32.375,0.140795201063156,32.125,0.294959306716918,0.0074193147011101,0.0612916275858879,0.963651299476623,0.0352229885756969,0.707988858222961,0.0864649415016174,0.0,0,2.1713350335852795,39,30.59375,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,4.085314469903488
0.565559923648834,27.875,2.89270639419555,29.4375,0.898230552673339,29.5,0.578501045703887,32.25,0.877194166183471,32.375,0.0136818084865808,32.125,0.0010122150415554,0.007126607466489,0.0612916275858879,0.536637425422668,7.46452060411684e-05,0.665149807929992,0.083918809890747,0.0,0,2.1714077556374445,39,30.59375,4.5,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,2.9650740537416564
0.177748024463653,27.9375,2.96066641807556,29.4375,1.93753981590271,29.5,0.132591009140014,32.25,0.250593960285186,32.4375,0.220356836915016,32.125,0.0219503846019506,0.0094801876693964,0.0076801506802439,0.0841713771224021,0.0428106226027011,0.109235197305679,0.083239197731018,1.0,0,2.1714804776896113,39,30.614583333333332,4.5,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,2.9876686699076305
0.161906525492668,27.875,1.92220163345336,29.4375,1.39989161491394,29.5,0.582863390445709,32.25,0.0004233900690451,32.4375,0.143993318080902,32.125,0.0,0.0,4.62662574136629e-05,0.0,0.0,0.0,0.083918809890747,1.0,0,2.171553199741778,39,30.604166666666668,4.5625,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,2.7380439698922885
0.132234692573547,27.875,2.05655264854431,29.4375,1.35330116748809,29.5,0.586860656738281,32.25,0.040784765034914,32.375,0.110979378223419,32.125,1.40129846432481e-45,3.86979372157814e-11,0.0,0.0,0.0,0.0,0.0966494679450988,1.0,0,2.171625921793945,39,30.59375,4.5,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,2.8253719483505098
0.13334435224533,27.875,2.10252428054809,29.4375,1.3349050283432,29.5,0.570557653903961,32.25,0.0234022699296474,32.375,0.0756751149892807,32.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0851057171821594,1.0,0,2.1716986438461117,39,30.604166666666668,4.5,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,2.9418702173282902
0.1329777687788,27.9375,2.09583115577697,29.4375,1.33627772331237,29.5,0.573531746864318,32.25,0.036635223776102,32.4375,0.0947169810533523,32.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0908775925636291,1.0,0,2.1718440879504435,39,30.625,4.5,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,2.893503667981418
0.148091956973075,27.9375,2.08482122421264,29.4375,1.33377957344055,29.5,0.569730162620544,32.25,0.0231773518025875,32.4375,0.0621560811996459,32.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0875657200813293,0.0,0,2.1719168100026103,39,30.625,4.5,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,2.9300277439579414
0.13397204875946,27.9375,2.08642959594726,29.4375,1.34616768360137,29.5,0.576570391654968,32.3125,0.0422876328229904,32.4375,0.0635061860084533,32.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.083918809890747,0.0,0,2.171989532054777,39,30.635416666666668,4.5,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,2.886571810729093
0.132555454969406,27.9375,2.08828687667846,29.5,1.32986235618591,29.5,0.579483449459075,32.3125,0.053200326859951,32.4375,0.0985790565609932,32.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0826457738876342,0.0,0,2.172062254106944,39,30.645833333333332,4.5,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,2.8516141796600047
0.13732573390007,27.9375,2.08002924919128,29.4375,1.33481466770172,29.5,0.573686003684997,32.3125,0.0298852082341909,32.5,0.0753889828920364,32.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0845122933387756,0.0,0,2.1721349761591107,39,30.645833333333332,4.5625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,2.9072292022713175
0.14347830414772,27.9375,2.07472729682922,29.5,1.33399891853332,29.5,0.562747836112976,32.3125,0.0162519477307796,32.4375,0.0739454180002212,32.1875,0.0,0.0,0.0,2.83168606074468e-06,0.0,0.0,0.0864649415016174,0.0,0,2.1722076982112757,39,30.645833333333332,4.5,0.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,2.9370778481136086
0.138683781027793,27.9375,2.07731986045837,29.5,1.33248901367187,29.5,0.524802207946777,32.25,0.0023555886000394,32.4375,0.0819147452712059,32.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0863787531852722,0.0,0,2.1722804202634425,39,30.635416666666668,4.5,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,2.9944895729368604
0.0944297686219215,27.9375,1.93108677864074,29.5,1.40364456176757,29.5625,0.544737815856933,32.3125,0.0811936855316162,32.5,0.0467309728264808,32.25,2.20284118591861e-41,0.0014367601834237,1.14106767648717e-24,0.0013328144559636,6.48842833470553e-05,0.0004988055443391,0.0826457738876342,1.0,0,2.1723531423156093,39,30.677083333333332,4.5625,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,2.756367894774358
0.0643498301506042,27.9375,1.82972979545593,29.4375,1.46646857261657,29.5625,0.50596135854721,32.3125,0.0559080988168716,32.5,0.162888258695602,32.25,0.0,0.0,0.0,0.0,1.60058145961884e-21,0.0,0.088331401348114,1.0,0,2.1724258643677743,39,30.666666666666668,4.5625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0,2.605173370891323
0.0837619975209236,27.9375,1.9551842212677,29.5,1.45539057254791,29.5625,0.513757705688476,32.3125,0.0688748359680175,32.5,0.118648722767829,32.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0915572047233581,1.0,0,2.172498586419941,39,30.677083333333332,4.5625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,2.6975420930553824
0.0692683756351471,27.9375,2.00687599182128,29.5,1.43714499473571,29.5625,0.510059177875518,32.3125,0.0387010388076305,32.5,0.0908213555812835,32.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0878241062164306,0.0,0,2.172571308472108,39,30.677083333333332,4.5625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,2.8435869798171782
0.11604780703783,27.9375,1.64106082916259,29.5,0.927237153053283,29.5625,0.853869795799255,32.3125,0.115647718310356,32.5,0.202345103025436,32.25,0.0415669791400432,0.0006974501884542,0.0005012252368032,0.0969281643629074,0.0171633157879114,0.0553449131548404,0.0896044969558715,0.0,0,2.1726440305242747,39,30.677083333333332,4.5625,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,2.373439840530945
0.122064352035522,27.9375,1.48049283027648,29.5,0.814090013504028,29.625,0.841177701950073,32.3125,0.158142611384391,32.5,0.268138796091079,32.25,0.123835705220699,0.003675636369735,0.0005872991750948,0.211214005947113,0.0469642095267772,0.0497147664427757,0.083239197731018,0.0,0,2.1727167525764415,39,30.6875,4.5625,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,2.2123603919489243
0.16007424890995,27.9375,2.64363360404968,29.4375,0.86875295639038,29.625,0.785635709762573,32.3125,0.0729947090148925,32.5,0.0773100554943084,32.25,5.49384385521989e-05,0.0,0.0,0.0,0.0,0.0,0.0896906852722168,0.0,0,2.1727894746286083,39,30.677083333333332,4.5625,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.346894599874557
0.206516861915588,27.9375,2.28288698196411,29.5,0.874809741973877,29.625,0.317607104778289,32.3125,0.0929892137646675,32.5625,0.165991067886352,32.25,0.18722128868103,0.0012718423968181,0.008958475664258,0.165748432278633,0.0063368496485054,0.014060971327126,0.083239197731018,0.0,0,2.1728621966807733,39,30.697916666666668,4.625,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,3.3341918817039584
0.200057581067085,27.9375,2.63061571121215,29.5,0.977144598960876,29.625,0.440253347158432,32.3125,0.0408623367547988,32.5,0.0849450528621673,32.25,0.0,0.0,0.0,6.768271582688859e-43,0.0,0.0,0.082559585571289,0.0,0,2.17293491873294,39,30.6875,4.5625,0.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,1.0,0.0,1.0,3.55257234327834
0.113190472126007,27.9375,2.40566706657409,29.5,1.08292090892791,29.625,0.462624549865722,32.3125,0.0454576797783374,32.5625,0.0261739045381546,32.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0902841091156005,0.0,0,2.173007640785107,46,30.697916666666668,4.625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,3.4518470989106205
0.121461421251297,28.0,1.97034299373626,29.5,1.41351401805877,29.625,0.819194197654724,32.3125,0.110597245395183,32.5,0.183322548866271,32.25,0.125178322196006,0.0001768387446645,1.46505497298799e-15,0.0599471405148506,0.0030344105325639,0.0714060291647911,0.0845122933387756,0.0,0,2.173080362837272,46,30.697916666666668,4.5,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.4160739972582914
0.369926184415817,27.9375,3.15593338012695,29.5,1.07871663570404,29.625,0.187145754694938,32.3125,0.19995978474617,32.5625,0.259854078292846,32.3125,0.388987481594085,0.0667332857847213,0.0479488261044025,0.433828979730606,0.112456880509853,0.0056370962411165,0.0908775925636291,0.0,0,2.1731530848894387,46,30.708333333333332,4.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,3.391907885613764
0.616048991680145,27.9375,1.66649949550628,29.5,1.62232708930969,29.625,0.0214002393186092,32.375,0.158433273434638,32.5625,0.0306097939610481,32.3125,0.101344466209411,0.135760828852653,0.0479488261044025,0.374418556690216,0.0,0.493793964385986,0.0769600868225097,0.0,0,2.1732258069416055,46,30.71875,4.625,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1.0,2.39850077654878
0.317540436983108,28.0,2.72296166419982,29.5,0.734569191932678,29.625,0.869797945022583,32.3125,0.240036234259605,32.5625,0.171397775411605,32.3125,0.0126405013725161,0.0362355969846248,0.0300115067511796,0.541323363780975,0.0271037593483924,0.554572165012359,0.083239197731018,0.0,1,2.1732985289937723,46,30.71875,4.5625,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,3.0277818758916313
0.399679094552993,27.9375,1.64369809627532,29.5,0.669086575508117,29.625,0.863215923309326,32.375,0.169384211301803,32.5625,0.172667145729064,32.3125,0.0707279294729232,0.015849458053708,0.0166801195591688,0.143898278474807,0.005978443659842,0.076845683157444,0.0837464928627014,0.0,1,2.173371251045939,46,30.71875,4.625,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,2.257909796371802
0.109332635998725,27.9375,1.56732714176177,29.5,0.823336064815521,29.625,0.636921405792236,32.375,0.0002326655667275,32.5625,0.0701948925852775,32.3125,0.0,0.0,0.0,7.35974773484135e-20,0.0,0.0,0.18695044517517,0.0,0,2.173443973098106,46,30.71875,4.625,0.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,1.0,2.931573442947463
0.0588304884731769,27.9375,1.70833575725555,29.5625,0.788180530071258,29.625,0.653798282146453,32.375,0.0191854406148195,32.5625,0.0652872547507286,32.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0845122933387756,0.0,0,2.173516695150271,46,30.729166666666668,4.625,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,3.077133613836323
0.0604330822825431,28.0,1.79418063163757,29.5625,0.786771893501281,29.625,0.646631896495819,32.375,0.0405640117824077,32.5625,0.0470582582056522,32.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0795062184333801,0.0,0,2.1735894172024377,46,30.739583333333332,4.5625,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,3.116949800291763
0.0548250153660774,28.0,1.84794414043426,29.5625,0.831333518028259,29.625,0.583989739418029,32.375,0.0302779376506805,32.625,0.0318334065377712,32.3125,0.0,0.0,0.0,1.07945939007454e-26,0.0,0.0,0.0851057171821594,0.0,0,2.1736621392546045,46,30.75,4.625,0.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,3.226431895625436
0.0387663953006267,28.0,2.38830041885375,29.5625,1.2425742149353,29.6875,0.414694279432296,32.375,0.0365152768790721,32.625,0.0050073829479515,32.3125,0.0102315582334995,0.0,0.0012663957895711,0.0221621729433536,0.0,0.0126172034069895,0.0856992006301879,0.0,0,2.1737348613067713,46,30.760416666666668,4.625,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,3.4658871742880146
0.39385849237442,28.0,2.65763306617736,29.5625,1.85051655769348,29.6875,0.0923166722059249,32.375,0.157761722803115,32.625,0.167302548885345,32.375,0.136901348829269,0.0119877066463232,0.0376811884343624,0.651856958866119,0.02617640607059,0.511525392532348,0.0882453322410583,0.0,0,2.173807583358938,46,30.770833333333332,4.625,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,2.893546268154438
0.209170222282409,28.0,1.82730317115783,29.5,1.72445201873779,29.625,0.31721144914627,32.375,0.162849679589271,32.625,0.142983496189117,32.375,0.0644828081130981,0.00075351272244,0.0029394605662673,0.195657163858413,0.0057168286293745,0.263059437274932,0.0812864899635315,0.0,0,2.173880305411103,46,30.75,4.625,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,2.305197792020303
0.984270930290222,28.0,1.14850914478302,29.5625,0.39270469546318,29.625,0.617329537868499,32.4375,0.382666200399398,32.625,0.210291981697082,32.375,0.0468830950558185,0.0221848282963037,0.0243371650576591,0.230528727173805,0.0320595949888229,0.132148578763008,0.083325445652008,0.0,0,2.17395302746327,46,30.770833333333332,4.625,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.506864508700337
0.299174487590789,28.0,2.26695203781127,29.5625,1.31233656406402,29.6875,0.297570049762725,32.4375,0.342675924301147,32.625,0.233138799667358,32.375,0.188076078891754,0.0442189052700996,0.0343958958983421,0.433072239160537,0.0790609344840049,0.20946916937828,0.082559585571289,0.0,0,2.1740257495154367,46,30.78125,4.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,2.5680282240039336
0.29578560590744,28.0,2.03156280517578,29.5,1.6306847333908,29.625,0.402876079082489,32.375,0.106799945235252,32.625,0.0387084484100341,32.375,0.0,0.0098079219460487,0.0070993243716657,0.0001760399900376,5.83606539179095e-27,0.0007569514564238,0.0812004208564758,0.0,0,2.1740984715676035,46,30.75,4.625,0.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,2.653355094066738
0.202262610197067,28.0,2.51068449020385,29.5625,0.247334733605384,29.625,1.03103029727935,32.4375,0.139639556407928,32.625,0.214470654726028,32.375,0.188545674085617,0.0586910732090473,0.0592433325946331,0.986024975776672,0.0468090549111366,0.0007569514564238,0.0813726782798767,0.0,0,2.1741711936197703,46,30.770833333333332,4.625,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,3.273851994523068
0.0928742364048957,28.0,1.69376254081726,29.5625,0.820012807846069,29.6875,0.643888413906097,32.4375,0.123012714087963,32.625,0.0996728986501693,32.375,0.0,0.0001668597979005,7.19898962415754e-05,1.2484922893698398e-22,6.67242971985615e-09,2.30521418416174e-05,0.0870583653450012,0.0,0,2.174243915671937,46,30.78125,4.625,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,2.765537408556983
0.0944531038403511,28.0,1.60027205944061,29.5625,0.75484025478363,29.625,0.667159497737884,32.4375,0.0996377915143966,32.625,0.0002950993366539,32.375,0.0,0.0,0.0,0.0,0.0,0.0,0.168534159660339,0.0,1,2.174316637724102,46,30.770833333333332,4.625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,2.984421202891651
0.0616091713309288,28.0,1.67993259429931,29.5625,0.769278764724731,29.6875,0.672144711017608,32.4375,0.0913779139518737,32.625,0.0028220801614224,32.4375,0.0,0.0,0.0,0.0,7.69789298392195e-41,0.0,0.0801857709884643,0.0,1,2.174389359776269,46,30.791666666666668,4.625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,3.0705388229639974
0.0723965764045715,28.0,1.71337354183197,29.5625,0.798495292663574,29.6875,0.661113083362579,32.4375,0.079485073685646,32.625,0.0108600882813334,32.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.088331401348114,0.0,1,2.1744620818284357,46,30.791666666666668,4.625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,3.062328230405571
0.0896470695734024,28.0,1.74068629741668,29.625,0.793158411979675,29.6875,0.669852614402771,32.4375,0.0890309140086174,32.625,0.0081656528636813,32.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0769601464271545,0.0,1,2.1745348038806007,46,30.802083333333332,4.625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,3.065918975527543
0.0907843634486198,28.0625,1.76758551597595,29.625,0.807277143001556,29.6875,0.674916744232177,32.4375,0.0943236798048019,32.6875,0.0367334149777889,32.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0870583653450012,0.0,1,2.1746075259327675,46,30.822916666666668,4.625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,2.9914305220756834
